checklist_ID,date,year,month,latitude,longitude,effort_hours,observer_ID,n_species,land_cover_code,land_cover
S22047807,2015-02-07,2015,2,16.010176,-92.8523254,0.5,obsr235453,28,30,grassland
S22047810,2015-02-07,2015,2,16.1025563,-92.9910278,0.25,obsr235453,5,10,forest
S22047811,2015-01-29,2015,1,14.7975389,-90.9838028,0.9166666666666666,obsr94083,5,10,forest
S22047821,2015-02-20,2015,2,20.4421721,-86.9942701,1.5,obsr88008,21,10,forest
S22047934,2015-01-29,2015,1,14.8473194,-91.5345306,1.6833333333333333,obsr94083,16,10,forest
S22047975,2015-02-23,2015,2,20.6751901,-88.573494,5,obsr299866,36,10,forest
S22048274,2015-02-06,2015,2,14.5382005,-91.1577691,0.5,obsr131276,1,10,forest
S22048397,2015-02-06,2015,2,14.5499517,-91.1680115,2.5,obsr131276,26,10,forest
S22048449,2015-02-22,2015,2,16.7379833,-92.6871872,2,obsr290394,15,10,forest
S22048485,2015-02-06,2015,2,14.5352853,-91.1479814,1,obsr131276,24,10,forest
S22048623,2015-02-06,2015,2,14.5382005,-91.1577691,2.5,obsr131276,51,10,forest
S22048698,2015-02-06,2015,2,14.5382005,-91.1577691,0.75,obsr131276,12,10,forest
S22048840,2015-02-07,2015,2,14.5251539,-91.1420054,3,obsr131276,64,10,forest
S22048885,2015-02-07,2015,2,14.2963237,-91.0042191,NA,obsr131276,1,10,forest
S22049292,2015-01-27,2015,1,17.2290064,-89.6022301,1.5,obsr94083,1,10,forest
S22049525,2015-02-07,2015,2,14.5535741,-90.721997,1.4166666666666667,obsr131276,21,50,urban
S22049561,2015-02-07,2015,2,14.6168701,-90.6184238,0.25,obsr131276,8,10,forest
S22049627,2015-02-07,2015,2,14.61016,-90.63998,1.75,obsr131276,25,10,forest
S22049723,2015-02-08,2015,2,14.9304691,-89.9666173,1.75,obsr131276,27,20,grassland
S22049952,2015-02-08,2015,2,15.1107316,-90.1885674,2.5,obsr131276,31,30,grassland
S22050097,2015-02-08,2015,2,15.2129695,-90.2183138,0.5,obsr131276,6,10,forest
S22050160,2015-02-08,2015,2,15.1958348,-90.207544,1,obsr131276,21,50,urban
S22050209,2015-02-08,2015,2,15.2091425,-90.2058133,0.16666666666666666,obsr131276,6,10,forest
S22050289,2015-02-09,2015,2,15.2158651,-90.2195889,3,obsr131276,20,10,forest
S22050534,2015-02-10,2015,2,16.94365,-89.97599,2.5,obsr131276,51,80,other
S22050936,2015-01-01,2015,1,20.9478385,-89.5776916,3,obsr599142,37,80,other
S22050937,2015-01-02,2015,1,21.0427849,-89.65451,4,obsr599142,50,10,forest
S22050939,2015-01-18,2015,1,20.9280131,-89.6413136,0.5,obsr599142,13,10,forest
S22050940,2015-02-15,2015,2,20.9280131,-89.6413136,2,obsr599142,21,10,forest
S22050941,2015-01-25,2015,1,20.9280131,-89.6413136,0.5,obsr599142,12,10,forest
S22050942,2015-01-23,2015,1,20.9280131,-89.6413136,0.5,obsr599142,11,10,forest
S22051181,2014-03-06,2014,3,20.204685,-87.4477386,5,obsr538342,1,10,forest
S22052852,2015-02-24,2015,2,16.929639,-89.897695,0.3333333333333333,obsr503360,15,50,urban
S22053087,2015-02-24,2015,2,15.4855072,-90.3607893,1.3333333333333333,obsr418184,34,10,forest
S22053261,2015-01-31,2015,1,21.5860947,-88.1553268,3.3333333333333335,obsr539688,76,95,wetland
S22053488,2015-01-31,2015,1,21.5860947,-88.1553268,2.6666666666666665,obsr539688,61,95,wetland
S22053907,2015-02-01,2015,2,21.560135,-88.041925,3,obsr539688,65,30,grassland
S22054043,2015-02-01,2015,2,21.560135,-88.041925,3,obsr439605,65,30,grassland
S22054044,2015-01-31,2015,1,21.5860947,-88.1553268,2.6666666666666665,obsr439605,61,95,wetland
S22054047,2015-01-31,2015,1,21.5860947,-88.1553268,3.3333333333333335,obsr439605,76,95,wetland
S22055367,2015-02-23,2015,2,21.0222214,-89.6266955,NA,obsr172388,8,10,forest
S22055693,2015-02-12,2015,2,17.2621174,-88.7868798,3,obsr247125,56,10,forest
S22055994,2015-02-18,2015,2,16.9290013,-88.3910072,2,obsr247125,51,10,forest
S22056086,2015-02-23,2015,2,18.3675722,-88.4108417,2,obsr95475,49,10,forest
S22056915,2015-02-19,2015,2,18.3675722,-88.4108417,1.75,obsr95475,41,10,forest
S22057396,2014-07-20,2014,7,15.48849,-90.4683,0.16666666666666666,obsr428298,3,10,forest
S22057397,2014-07-20,2014,7,15.4901,-90.469220000000007,0.16666666666666666,obsr428298,1,30,grassland
S22057398,2014-07-20,2014,7,15.49172,-90.47006,0.16666666666666666,obsr428298,2,10,forest
S22057399,2014-07-20,2014,7,15.4935,-90.47057,0.16666666666666666,obsr428298,2,10,forest
S22057400,2014-07-20,2014,7,15.49524,-90.47082,0.16666666666666666,obsr428298,5,10,forest
S22057401,2014-07-20,2014,7,15.49705,-90.47166,0.16666666666666666,obsr428298,3,10,forest
S22057402,2014-07-20,2014,7,15.49814,-90.47318,0.16666666666666666,obsr428298,2,10,forest
S22057403,2014-07-20,2014,7,15.49969,-90.4744,0.16666666666666666,obsr428298,6,10,forest
S22057404,2014-07-20,2014,7,15.50144,-90.47456,0.16666666666666666,obsr428298,1,10,forest
S22057405,2014-07-20,2014,7,15.50071,-90.47608,0.16666666666666666,obsr428298,2,10,forest
S22057406,2014-07-20,2014,7,15.49902,-90.47617,0.16666666666666666,obsr428298,4,10,forest
S22057407,2014-07-20,2014,7,15.49776,-90.47504,0.16666666666666666,obsr428298,3,10,forest
S22057408,2014-07-21,2014,7,15.487730000000001,-90.46667,0.16666666666666666,obsr428298,2,10,forest
S22057409,2014-07-21,2014,7,15.48941,-90.466309999999993,0.16666666666666666,obsr428298,2,10,forest
S22057410,2014-07-21,2014,7,15.48843,-90.46474,0.16666666666666666,obsr428298,5,10,forest
S22057411,2014-07-21,2014,7,15.48946,-90.46301,0.16666666666666666,obsr428298,9,10,forest
S22057412,2014-07-21,2014,7,15.49174,-90.46267,0.16666666666666666,obsr428298,6,20,grassland
S22057413,2014-07-21,2014,7,15.49438,-90.46066,0.16666666666666666,obsr428298,2,30,grassland
S22057415,2014-07-21,2014,7,15.49563,-90.46178,0.16666666666666666,obsr428298,2,20,grassland
S22057416,2014-07-21,2014,7,15.49352,-90.46246,0.16666666666666666,obsr428298,4,40,agriculture
S22057417,2014-07-21,2014,7,15.49493,-90.46352,0.16666666666666666,obsr428298,2,20,grassland
S22057418,2014-07-22,2014,7,15.49705,-90.47166,0.16666666666666666,obsr428298,1,10,forest
S22057419,2014-07-21,2014,7,15.49844,-90.46448,0.16666666666666666,obsr428298,1,30,grassland
S22057420,2014-07-22,2014,7,15.48849,-90.4683,0.16666666666666666,obsr428298,4,10,forest
S22057421,2014-07-22,2014,7,15.4901,-90.469220000000007,0.16666666666666666,obsr428298,1,30,grassland
S22057422,2014-07-22,2014,7,15.49172,-90.47006,0.16666666666666666,obsr428298,5,10,forest
S22057423,2014-07-22,2014,7,15.4935,-90.47057,0.16666666666666666,obsr428298,1,10,forest
S22057424,2014-07-22,2014,7,15.49524,-90.47082,0.16666666666666666,obsr428298,2,10,forest
S22057425,2014-07-22,2014,7,15.49776,-90.47504,0.16666666666666666,obsr428298,4,10,forest
S22057426,2014-07-22,2014,7,15.49902,-90.47617,0.16666666666666666,obsr428298,3,10,forest
S22057427,2014-07-22,2014,7,15.50071,-90.47608,0.16666666666666666,obsr428298,1,10,forest
S22057428,2014-07-22,2014,7,15.50144,-90.47456,0.16666666666666666,obsr428298,1,10,forest
S22057429,2014-07-22,2014,7,15.49969,-90.4744,0.16666666666666666,obsr428298,2,10,forest
S22057430,2014-07-22,2014,7,15.49814,-90.47318,0.16666666666666666,obsr428298,3,10,forest
S22057431,2014-07-23,2014,7,15.49844,-90.46448,0.16666666666666666,obsr428298,2,30,grassland
S22057433,2014-07-23,2014,7,15.49493,-90.46352,0.16666666666666666,obsr428298,4,20,grassland
S22057434,2014-07-23,2014,7,15.49352,-90.46246,0.16666666666666666,obsr428298,7,40,agriculture
S22057435,2014-07-23,2014,7,15.49563,-90.46178,0.16666666666666666,obsr428298,3,20,grassland
S22057437,2014-07-23,2014,7,15.49438,-90.46066,0.16666666666666666,obsr428298,3,30,grassland
S22057438,2014-07-23,2014,7,15.49174,-90.46267,0.16666666666666666,obsr428298,5,20,grassland
S22057439,2014-07-23,2014,7,15.48946,-90.46301,0.16666666666666666,obsr428298,4,10,forest
S22057440,2014-07-23,2014,7,15.48843,-90.46474,0.16666666666666666,obsr428298,5,10,forest
S22057441,2014-07-23,2014,7,15.48941,-90.466309999999993,0.16666666666666666,obsr428298,2,10,forest
S22057442,2014-07-23,2014,7,15.487730000000001,-90.46667,0.16666666666666666,obsr428298,3,10,forest
S22058080,2015-02-24,2015,2,15.4855072,-90.3607893,1.2333333333333334,obsr418184,31,10,forest
S22058724,2015-02-24,2015,2,15.3614643,-90.4733951,1.7,obsr412061,29,10,forest
S22059325,2015-02-24,2015,2,15.6092,-90.38343,5,obsr412061,92,10,forest
S22059595,2014-02-07,2014,2,16.9788004,-89.0064937,3,obsr212116,29,10,forest
S22059596,2014-02-07,2014,2,17.062511,-88.86883,2,obsr212116,2,10,forest
S22059633,2015-02-24,2015,2,20.6751901,-88.573494,1,obsr299866,34,10,forest
S22059676,2015-02-24,2015,2,17.1523615,-89.0741444,1,obsr332126,3,50,urban
S22060414,2015-02-14,2015,2,16.3373545,-93.8766289,2.5833333333333335,obsr131498,11,10,forest
S22061047,2015-02-18,2015,2,15.844465,-93.043685,0.5,obsr161836,13,10,forest
S22061120,2015-02-19,2015,2,16.112758,-91.442087,0.08333333333333333,obsr161836,4,10,forest
S22061317,2015-02-20,2015,2,16.111792,-90.940876,2.5,obsr161836,112,10,forest
S22061372,2015-02-20,2015,2,16.2934677,-90.8790311,0.3333333333333333,obsr161836,11,10,forest
S22061484,2015-02-19,2015,2,16.55611,-92.77889,3,obsr352462,27,30,grassland
S22061612,2015-02-21,2015,2,16.2934677,-90.8790311,5,obsr161836,144,10,forest
S22061803,2015-02-18,2015,2,16.1411134,-92.1062935,3,obsr352462,19,30,grassland
S22063071,2015-02-19,2015,2,16.55611,-92.77889,3,obsr290394,27,30,grassland
S22063075,2015-02-19,2015,2,16.1411134,-92.1062935,3,obsr290394,20,30,grassland
S22063090,2015-01-31,2015,1,14.8969111,-91.4243861,NA,obsr94083,1,40,agriculture
S22063109,2015-01-31,2015,1,15.3396833,-91.4586944,NA,obsr94083,1,50,urban
S22063139,2015-02-01,2015,2,15.7933611,-91.7322556,NA,obsr94083,1,30,grassland
S22063490,2015-02-22,2015,2,16.2934677,-90.8790311,2,obsr161836,109,10,forest
S22063523,2015-02-23,2015,2,17.695128,-92.3598133,0.5,obsr161836,25,30,grassland
S22064552,2015-02-24,2015,2,20.7656986,-86.9567574,0.3333333333333333,obsr471893,11,30,grassland
S22065040,2015-02-25,2015,2,16.9151902,-89.8771299,0.08333333333333333,obsr503360,6,50,urban
S22065509,2015-02-25,2015,2,15.4855072,-90.3607893,1.0333333333333334,obsr418184,36,10,forest
S22065885,2015-02-25,2015,2,15.4855072,-90.3607893,NA,obsr418184,1,10,forest
S22067245,2015-02-23,2015,2,15.1958348,-90.207544,2.433333333333333,obsr403445,28,50,urban
S22067247,2015-02-24,2015,2,15.3614643,-90.4733951,1.7,obsr403445,31,10,forest
S22067454,2015-02-20,2015,2,18.3675722,-88.4108417,2,obsr95475,47,10,forest
S22067459,2015-02-21,2015,2,18.3675722,-88.4108417,2,obsr95475,52,10,forest
S22067461,2015-02-25,2015,2,18.3675722,-88.4108417,2,obsr95475,47,10,forest
S22067483,2015-02-16,2015,2,16.7977212,-88.3811474,0.5,obsr451010,9,30,grassland
S22067701,2015-02-16,2015,2,16.6179706,-88.5591066,0.5,obsr451010,7,30,grassland
S22069614,2015-01-04,2015,1,20.543814,-86.87955,3.1666666666666665,obsr601189,37,80,other
S22069883,2015-02-25,2015,2,14.7062575,-91.2935454,2,obsr458611,33,10,forest
S22070147,2015-02-24,2015,2,21.0222214,-89.6266955,NA,obsr172388,11,10,forest
S22070324,2015-02-25,2015,2,14.7062575,-91.2935454,3.9166666666666665,obsr458611,24,10,forest
S22070474,2015-02-24,2015,2,14.7465516,-91.1473458,1.5,obsr458611,15,50,urban
S22071392,2015-02-25,2015,2,17.25062,-89.14367,4,obsr332126,6,10,forest
S22071436,2014-07-31,2014,7,15.49115,-90.4668,0.16666666666666666,obsr428298,5,10,forest
S22071437,2014-08-02,2014,8,15.49323,-90.46431,0.16666666666666666,obsr428298,3,30,grassland
S22071438,2014-07-31,2014,7,15.49274,-90.46774,0.16666666666666666,obsr428298,6,10,forest
S22071439,2014-07-31,2014,7,15.49126,-90.46497,0.16666666666666666,obsr428298,3,10,forest
S22071440,2014-07-31,2014,7,15.49427,-90.46603,0.16666666666666666,obsr428298,5,10,forest
S22071441,2014-07-31,2014,7,15.49323,-90.46431,0.16666666666666666,obsr428298,2,30,grassland
S22071442,2014-07-31,2014,7,15.48768,-90.46272,0.16666666666666666,obsr428298,6,30,grassland
S22071443,2014-07-31,2014,7,15.48598,-90.46187,0.16666666666666666,obsr428298,3,10,forest
S22071445,2014-08-01,2014,8,15.48502,-90.46513,0.16666666666666666,obsr428298,6,10,forest
S22071446,2014-08-01,2014,8,15.4829,-90.46375,0.16666666666666666,obsr428298,3,10,forest
S22071447,2014-08-01,2014,8,15.48106,-90.46387,0.16666666666666666,obsr428298,4,10,forest
S22071448,2014-08-01,2014,8,15.48223,-90.46532,0.16666666666666666,obsr428298,2,10,forest
S22071449,2014-08-01,2014,8,15.48057,-90.4662,0.16666666666666666,obsr428298,5,10,forest
S22071450,2014-08-01,2014,8,15.48373,-90.46642,0.16666666666666666,obsr428298,3,10,forest
S22071451,2014-08-01,2014,8,15.48534,-90.46738,0.16666666666666666,obsr428298,3,10,forest
S22071452,2014-08-01,2014,8,15.4869,-90.46827,0.16666666666666666,obsr428298,1,10,forest
S22071453,2014-08-02,2014,8,15.48425,-90.46268,0.16666666666666666,obsr428298,3,10,forest
S22071454,2014-08-02,2014,8,15.48598,-90.46187,0.16666666666666666,obsr428298,4,10,forest
S22071455,2014-08-02,2014,8,15.48768,-90.46272,0.16666666666666666,obsr428298,12,30,grassland
S22071456,2014-08-02,2014,8,15.49274,-90.46774,0.16666666666666666,obsr428298,4,10,forest
S22071457,2014-08-02,2014,8,15.49427,-90.46603,0.16666666666666666,obsr428298,6,10,forest
S22071458,2014-08-02,2014,8,15.49115,-90.4668,0.16666666666666666,obsr428298,3,10,forest
S22071459,2014-08-02,2014,8,15.49126,-90.46497,0.16666666666666666,obsr428298,3,10,forest
S22071460,2014-08-03,2014,8,15.48534,-90.46738,0.16666666666666666,obsr428298,3,10,forest
S22071461,2014-08-03,2014,8,15.4869,-90.46827,0.16666666666666666,obsr428298,1,10,forest
S22071462,2014-08-03,2014,8,15.48223,-90.46532,0.16666666666666666,obsr428298,3,10,forest
S22071463,2014-08-03,2014,8,15.48057,-90.4662,0.16666666666666666,obsr428298,5,10,forest
S22071464,2014-08-03,2014,8,15.48373,-90.46642,0.16666666666666666,obsr428298,4,10,forest
S22071465,2014-08-03,2014,8,15.48502,-90.46513,0.16666666666666666,obsr428298,3,10,forest
S22071466,2014-08-03,2014,8,15.48106,-90.46387,0.16666666666666666,obsr428298,5,10,forest
S22071467,2014-08-03,2014,8,15.4829,-90.46375,0.16666666666666666,obsr428298,4,10,forest
S22073009,2015-02-25,2015,2,17.052664,-88.565346,1.5,obsr594161,19,10,forest
S22074370,2015-02-25,2015,2,16.8733465,-89.8245151,3.5,obsr503360,51,10,forest
S22074596,2015-02-15,2015,2,17.70035,-88.55733,4,obsr530609,35,10,forest
S22074709,2015-02-16,2015,2,17.7674537,-88.6463535,4,obsr530609,42,80,other
S22074719,2015-02-25,2015,2,20.4883713,-87.2462296,NA,obsr293707,11,50,urban
S22074741,2015-02-24,2015,2,16.929639,-89.897695,0.3333333333333333,obsr553208,15,50,urban
S22074776,2015-02-25,2015,2,20.5188203,-87.2090328,NA,obsr293707,2,10,forest
S22074781,2015-02-25,2015,2,16.8733465,-89.8245151,3.5,obsr553208,51,10,forest
S22075035,2015-02-17,2015,2,17.068093,-88.968789,3,obsr530609,66,10,forest
S22075262,2015-02-19,2015,2,17.141031,-88.6709976,6,obsr530609,89,10,forest
S22075429,2015-02-20,2015,2,17.2700287,-89.1457084,7,obsr530609,146,30,grassland
S22075527,2015-02-16,2015,2,17.7625392,-88.5249138,3,obsr530609,71,80,other
S22075579,2015-01-29,2015,1,17.740505,-88.025575,2,obsr530609,8,50,urban
S22075701,2015-02-24,2015,2,17.4793232,-88.4049654,1,obsr530609,10,90,wetland
S22075754,2014-06-25,2014,6,15.9686437,-93.7861633,NA,obsr598584,1,10,forest
S22075763,2014-06-26,2014,6,15.9686437,-93.7861633,NA,obsr598584,1,10,forest
S22075783,2014-06-26,2014,6,16.2984447,-93.8575745,NA,obsr598584,1,10,forest
S22077045,2015-02-26,2015,2,14.6033521,-90.4855013,NA,obsr414683,2,30,grassland
S22077169,2015-02-24,2015,2,20.7656986,-86.9567574,1,obsr471893,5,30,grassland
S22078683,2015-02-24,2015,2,17.0775216,-88.307848,1,obsr291865,19,90,wetland
S22078852,2015-02-25,2015,2,17.5299658,-88.3085407,0.5,obsr291865,13,10,forest
S22078918,2015-02-24,2015,2,17.0933353,-88.3088043,0.5,obsr291865,9,30,grassland
S22078957,2015-02-24,2015,2,17.0953002,-88.3170354,1,obsr291865,19,30,grassland
S22079322,2015-02-26,2015,2,14.7465516,-91.1473458,0.5,obsr458611,12,50,urban
S22079328,2015-02-26,2015,2,15.4855072,-90.3607893,2.033333333333333,obsr418184,37,10,forest
S22079619,2015-02-26,2015,2,14.7578061,-91.1396921,2.0833333333333335,obsr458611,40,10,forest
S22079767,2015-02-25,2015,2,16.2015699,-89.0460777,6,obsr601425,47,10,forest
S22079841,2015-01-31,2015,1,15.4267506,-90.3347719,0.08333333333333333,obsr403445,3,50,urban
S22080047,2015-02-25,2015,2,15.4285746,-90.3432428,1,obsr403445,28,10,forest
S22080220,2015-02-24,2015,2,15.4083406,-90.3277874,0.08333333333333333,obsr403445,2,10,forest
S22080936,2015-02-25,2015,2,21.0222214,-89.6266955,NA,obsr172388,14,10,forest
S22080949,2015-02-26,2015,2,15.4651414,-90.3889691,0.3333333333333333,obsr403445,13,50,urban
S22082237,2015-02-25,2015,2,20.34668,-86.900522,4.5,obsr549196,35,95,wetland
S22083293,2015-02-08,2015,2,15.7970928,-92.8030871,6,obsr31813,68,10,forest
S22083456,2015-02-08,2015,2,15.6727671,-92.800827,5,obsr31813,15,10,forest
S22084054,2015-02-12,2015,2,20.6382814,-87.0628832,NA,obsr438946,2,50,urban
S22084075,2015-02-25,2015,2,14.7062575,-91.2935454,2,obsr458067,33,10,forest
S22084077,2015-02-25,2015,2,14.7062575,-91.2935454,3.9166666666666665,obsr458067,24,10,forest
S22084120,2015-02-12,2015,2,20.6335423,-87.0628859,0.6666666666666666,obsr438946,7,60,other
S22084286,2015-02-10,2015,2,17.0259292,-90.1042843,1,obsr131276,25,30,grassland
S22084443,2015-02-13,2015,2,20.4421721,-86.9942701,2.25,obsr438946,18,10,forest
S22084474,2015-02-15,2015,2,20.6382814,-87.0628832,NA,obsr438946,4,50,urban
S22084537,2015-02-16,2015,2,21.5275415,-87.3767352,NA,obsr438946,6,80,other
S22084575,2015-02-18,2015,2,20.2145325,-87.429142,1,obsr438946,8,30,grassland
S22084652,2015-02-18,2015,2,20.1776188,-87.5448266,1,obsr438946,5,10,forest
S22084656,2015-02-10,2015,2,17.1821231,-90.205307,2.5,obsr131276,28,30,grassland
S22084784,2015-02-10,2015,2,17.243285,-90.2981329,0.75,obsr131276,27,10,forest
S22084897,2015-02-10,2015,2,17.2464,-90.291481,1.5,obsr131276,23,10,forest
S22084937,2015-02-26,2015,2,17.09582,-89.06938,6,obsr332126,16,10,forest
S22085276,2015-02-26,2015,2,20.4883713,-87.2462296,4.566666666666666,obsr293707,37,50,urban
S22086332,2015-02-24,2015,2,15.3614643,-90.4733951,1.7,obsr164576,29,10,forest
S22086334,2015-02-23,2015,2,15.1958348,-90.207544,2.433333333333333,obsr164576,28,50,urban
S22086337,2015-02-24,2015,2,15.6092,-90.38343,5,obsr164576,92,10,forest
S22087102,2015-02-26,2015,2,16.9213648,-89.8827678,2,obsr503360,58,10,forest
S22089867,2015-02-27,2015,2,16.929639,-89.897695,0.5,obsr503360,23,50,urban
S22090340,2015-02-16,2015,2,21.4120588,-88.2386917,1.5,obsr539688,43,10,forest
S22090823,2015-02-27,2015,2,15.4855072,-90.3607893,0.4,obsr418184,32,10,forest
S22090993,2015-02-27,2015,2,14.7465516,-91.1473458,0.5,obsr458611,9,50,urban
S22091322,2015-02-08,2015,2,15.7970928,-92.8030871,6,obsr235453,71,10,forest
S22091330,2015-02-08,2015,2,15.6727671,-92.800827,5.666666666666667,obsr235453,12,10,forest
S22096624,2015-01-29,2015,1,17.76867,-88.529,3.8333333333333335,obsr423068,75,30,grassland
S22096921,2015-01-30,2015,1,17.76867,-88.529,3.783333333333333,obsr423068,51,30,grassland
S22096974,2015-02-27,2015,2,15.4855072,-90.3607893,1.1666666666666667,obsr418184,22,10,forest
S22097133,2015-01-31,2015,1,17.1027333,-89.0559946,0.75,obsr423068,23,10,forest
S22097145,2015-02-27,2015,2,17.0659568,-89.0738254,3,obsr332126,6,10,forest
S22097478,2015-01-31,2015,1,16.9571428,-88.9793766,2.25,obsr423068,18,30,grassland
S22098038,2015-02-20,2015,2,17.76867,-88.529,1.75,obsr423068,69,30,grassland
S22098084,2015-02-27,2015,2,14.7330086,-91.151699,1.3333333333333333,obsr458611,26,30,grassland
S22098175,2015-02-27,2015,2,14.7465516,-91.1473458,0.9166666666666666,obsr458611,15,50,urban
S22098469,2015-02-27,2015,2,20.4883713,-87.2462296,5.383333333333334,obsr293707,43,50,urban
S22098627,2015-02-27,2015,2,16.7560237,-93.115772,0.5,obsr52442,14,50,urban
S22100728,2015-02-27,2015,2,14.5251539,-91.1420054,0.6666666666666666,obsr420258,27,10,forest
S22105159,2015-02-26,2015,2,20.7656986,-86.9567574,13,obsr59516,29,30,grassland
S22105270,2015-02-11,2015,2,17.2464,-90.291481,1,obsr131276,26,10,forest
S22105647,2015-02-11,2015,2,17.2654164,-90.3425503,6,obsr131276,82,10,forest
S22105806,2015-02-11,2015,2,17.1821231,-90.205307,1,obsr131276,20,30,grassland
S22105936,2015-02-12,2015,2,17.2282424,-89.605844,1,obsr131276,17,10,forest
S22106047,2015-02-12,2015,2,17.2247542,-89.6110902,2.5,obsr131276,32,30,grassland
S22106095,2015-02-11,2015,2,17.243285,-90.2981329,0.5,obsr131276,10,10,forest
S22106494,2015-02-12,2015,2,17.2300417,-89.6177489,5.5,obsr131276,55,10,forest
S22106775,2015-02-12,2015,2,17.22248,-89.62307,2,obsr131276,16,10,forest
S22106883,2015-02-13,2015,2,17.2247542,-89.6110902,1.75,obsr131276,27,30,grassland
S22107282,2015-02-18,2015,2,16.68695,-93.66973,NA,obsr47545,3,50,urban
S22107514,2015-02-27,2015,2,16.7428703,-92.6144207,0.11666666666666667,obsr47545,3,50,urban
S22108519,2014-07-31,2014,7,15.4869,-90.46827,0.16666666666666666,obsr151044,2,10,forest
S22108528,2014-07-31,2014,7,15.48057,-90.4662,0.16666666666666666,obsr151044,7,10,forest
S22108529,2014-07-31,2014,7,15.48502,-90.46513,0.16666666666666666,obsr151044,2,10,forest
S22108530,2014-08-02,2014,8,15.4869,-90.46827,0.16666666666666666,obsr151044,5,10,forest
S22108532,2014-07-31,2014,7,15.48534,-90.46738,0.16666666666666666,obsr151044,5,10,forest
S22108534,2014-07-31,2014,7,15.48223,-90.46532,0.16666666666666666,obsr151044,3,10,forest
S22108535,2014-08-02,2014,8,15.48057,-90.4662,0.16666666666666666,obsr151044,6,10,forest
S22108537,2014-08-02,2014,8,15.48502,-90.46513,0.16666666666666666,obsr151044,5,10,forest
S22108539,2014-08-02,2014,8,15.48534,-90.46738,0.16666666666666666,obsr151044,3,10,forest
S22108540,2014-08-02,2014,8,15.48373,-90.46642,0.16666666666666666,obsr151044,2,10,forest
S22108541,2014-08-02,2014,8,15.48223,-90.46532,0.16666666666666666,obsr151044,3,10,forest
S22108542,2014-08-02,2014,8,15.48106,-90.46387,0.16666666666666666,obsr151044,2,10,forest
S22108543,2014-07-31,2014,7,15.48106,-90.46387,0.16666666666666666,obsr151044,4,10,forest
S22108544,2014-08-02,2014,8,15.4829,-90.46375,0.16666666666666666,obsr151044,2,10,forest
S22108545,2014-07-31,2014,7,15.4829,-90.46375,0.16666666666666666,obsr151044,3,10,forest
S22108547,2014-08-02,2014,8,15.48425,-90.46268,0.16666666666666666,obsr151044,3,10,forest
S22108549,2014-08-02,2014,8,15.48598,-90.46187,0.16666666666666666,obsr151044,4,10,forest
S22108551,2014-07-31,2014,7,15.48598,-90.46187,0.16666666666666666,obsr151044,3,10,forest
S22108552,2014-08-02,2014,8,15.48768,-90.46272,0.16666666666666666,obsr151044,12,30,grassland
S22108553,2014-07-31,2014,7,15.48768,-90.46272,0.16666666666666666,obsr151044,6,30,grassland
S22108556,2014-08-02,2014,8,15.49427,-90.46603,0.16666666666666666,obsr151044,6,10,forest
S22108557,2014-07-31,2014,7,15.49427,-90.46603,0.16666666666666666,obsr151044,5,10,forest
S22108558,2014-07-31,2014,7,15.49323,-90.46431,0.16666666666666666,obsr151044,2,30,grassland
S22108559,2014-08-02,2014,8,15.49323,-90.46431,0.16666666666666666,obsr151044,3,30,grassland
S22108561,2014-07-31,2014,7,15.49126,-90.46497,0.16666666666666666,obsr151044,3,10,forest
S22108562,2014-08-02,2014,8,15.49126,-90.46497,0.16666666666666666,obsr151044,3,10,forest
S22108563,2014-07-31,2014,7,15.49274,-90.46774,0.16666666666666666,obsr151044,6,10,forest
S22108565,2014-08-02,2014,8,15.49274,-90.46774,0.16666666666666666,obsr151044,4,10,forest
S22108567,2014-07-31,2014,7,15.49115,-90.4668,0.16666666666666666,obsr151044,5,10,forest
S22108568,2014-08-02,2014,8,15.49115,-90.4668,0.16666666666666666,obsr151044,3,10,forest
S22108569,2014-07-21,2014,7,15.49438,-90.46066,0.16666666666666666,obsr151044,2,30,grassland
S22108570,2014-07-23,2014,7,15.49438,-90.46066,0.16666666666666666,obsr151044,3,30,grassland
S22108574,2014-07-21,2014,7,15.49563,-90.46178,0.16666666666666666,obsr151044,2,20,grassland
S22108575,2014-07-23,2014,7,15.49563,-90.46178,0.16666666666666666,obsr151044,3,20,grassland
S22108576,2014-07-22,2014,7,15.49776,-90.47504,0.16666666666666666,obsr151044,4,10,forest
S22108577,2014-07-22,2014,7,15.49902,-90.47617,0.16666666666666666,obsr151044,3,10,forest
S22108579,2014-07-22,2014,7,15.50071,-90.47608,0.16666666666666666,obsr151044,1,10,forest
S22108580,2014-07-22,2014,7,15.50144,-90.47456,0.16666666666666666,obsr151044,1,10,forest
S22108582,2014-07-22,2014,7,15.49969,-90.4744,0.16666666666666666,obsr151044,2,10,forest
S22108584,2014-07-22,2014,7,15.49814,-90.47318,0.16666666666666666,obsr151044,3,10,forest
S22108586,2014-07-22,2014,7,15.49705,-90.47166,0.16666666666666666,obsr151044,1,10,forest
S22108587,2014-07-22,2014,7,15.49524,-90.47082,0.16666666666666666,obsr151044,2,10,forest
S22108590,2014-07-22,2014,7,15.4935,-90.47057,0.16666666666666666,obsr151044,1,10,forest
S22108591,2014-07-22,2014,7,15.49172,-90.47006,0.16666666666666666,obsr151044,5,10,forest
S22108593,2014-07-22,2014,7,15.4901,-90.469220000000007,0.16666666666666666,obsr151044,1,30,grassland
